t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
3236965,0.000,-0.000,0.0,0,3.846,3.768,35.7,35
3237005,0.000,-0.096,0.0,0,3.846,3.619,37.8,37
3237045,0.000,-0.096,0.0,0,3.846,3.753,36.4,36
3237085,0.000,-0.096,0.0,0,3.846,3.803,35.8,35
3237125,0.000,-0.096,0.0,0,3.846,3.866,35.0,35
3237165,0.000,-0.000,0.0,0,3.846,3.745,36.6,36
3237205,0.000,-0.000,0.0,0,3.846,3.642,38.1,38
3237245,0.000,-0.000,0.0,0,3.846,3.748,37.0,37
3237285,0.000,-0.000,0.0,0,3.846,3.785,36.8,36
3237325,0.000,-0.073,0.0,0,3.846,3.828,36.4,36
3237365,0.000,-0.073,0.0,0,3.846,3.798,36.7,36
3237405,0.000,-0.073,0.0,0,3.846,3.846,36.2,36
3237445,0.000,-0.073,0.0,0,3.846,3.834,36.4,36
3237485,0.000,-0.000,0.0,0,3.846,3.828,36.5,36
3237525,0.000,-0.000,0.0,0,3.846,3.776,37.2,37
3237585,0.000,-0.000,0.0,0,3.846,3.782,37.2,37
3237625,0.000,-0.000,0.0,0,3.846,3.810,36.9,36
3237665,0.000,-0.000,0.0,0,3.846,3.774,37.3,37
3237705,0.000,-0.000,0.0,0,3.846,3.907,35.7,35
3237745,0.000,-0.000,0.0,0,3.846,3.816,36.9,36
3237785,0.000,-0.000,0.0,0,3.846,3.787,37.2,37
3237825,0.000,-0.000,0.0,0,3.846,3.912,35.7,35
3237865,0.000,-0.000,0.0,0,3.846,3.878,36.2,36
3237905,0.000,-0.000,0.0,0,3.846,3.708,38.4,38
3237945,0.000,-0.000,0.0,0,3.846,3.715,38.4,38
3237985,0.000,-0.000,0.0,0,3.846,3.865,36.7,36
3238025,0.000,-0.000,0.0,0,3.846,3.755,38.2,38
3238065,0.000,-0.000,0.0,0,3.846,3.746,38.4,38
3238105,0.000,-0.000,0.0,0,3.846,3.842,37.2,37
3238145,0.000,-0.000,0.0,0,3.846,3.770,38.2,38
3238185,0.000,-0.000,0.0,0,3.846,3.688,39.4,39
3238225,0.000,-0.000,0.0,0,3.846,3.954,36.1,36
3238265,0.000,-0.026,0.0,0,3.846,4.107,34.0,34
3238305,0.000,-0.026,0.0,0,3.846,3.932,36.0,35
3238345,0.000,-0.026,0.0,0,3.846,3.812,37.3,37
3238385,0.000,-0.026,0.0,0,3.846,3.855,36.9,36
3238425,0.000,-0.000,0.0,0,3.846,3.814,37.5,37
3238465,0.000,-0.000,0.0,0,3.846,3.866,37.0,36
3238505,0.000,-0.000,0.0,0,3.846,4.037,34.5,34
3238545,0.000,-0.000,0.0,0,3.846,3.932,35.5,35
3238585,0.000,-0.000,0.0,0,3.846,3.943,35.3,35
3238625,0.000,-0.000,0.0,0,3.846,3.779,37.3,37
3238665,0.000,-0.058,0.0,0,3.846,3.867,36.2,36
3238705,0.000,-0.058,0.0,0,3.846,3.938,35.1,35
3238745,0.000,-0.058,0.0,0,3.846,4.073,33.2,33
3238785,0.000,-0.058,0.0,0,3.846,3.947,34.5,34
3238825,0.000,-0.000,0.0,0,3.846,3.767,36.7,36
3238865,0.000,-0.000,0.0,0,3.846,3.777,36.7,36
3238905,0.000,-0.000,0.0,0,3.846,3.847,35.9,35
3238945,0.000,-0.000,0.0,0,3.846,3.918,35.1,35
3238985,0.000,-0.000,0.0,0,3.846,3.905,35.1,35
3239025,0.000,-0.000,0.0,0,3.846,3.893,35.1,35
3239065,0.000,-0.000,0.0,0,3.846,3.807,36.2,36
3239105,0.000,-0.000,0.0,0,3.846,3.801,36.4,36
3239145,0.000,-0.000,0.0,0,3.846,3.819,36.2,36
3239185,0.000,-0.046,0.0,0,3.846,3.873,35.5,35
3239225,0.000,-0.046,0.0,0,3.846,3.800,36.4,36
3239265,0.000,-0.046,0.0,0,3.846,3.821,36.2,36
3239305,0.000,-0.046,0.0,0,3.846,3.753,37.2,37
3239345,0.000,-0.000,0.0,0,3.846,3.803,36.6,36
3239385,0.000,-0.000,0.0,0,3.846,4.023,33.8,33
3239425,0.000,-0.000,0.0,0,3.846,4.083,32.8,32
3239465,0.000,-0.096,0.0,0,3.846,3.852,35.6,35
3239505,0.000,-0.096,0.0,0,3.846,3.812,36.0,36
3239545,0.000,-0.096,0.0,0,3.846,4.079,32.6,32
3239585,0.000,-0.096,0.0,0,3.846,4.170,31.2,31
3239625,0.000,-0.000,0.0,0,3.846,3.933,33.8,33
3239665,0.000,-0.000,0.0,0,3.846,3.895,34.0,34
3239705,0.000,-0.094,0.0,0,3.846,3.839,34.8,34
3239745,0.000,-0.094,0.0,0,3.846,3.815,35.2,35
3239785,0.000,-0.094,0.0,0,3.846,3.877,34.3,34
3239825,0.000,-0.094,0.0,0,3.846,4.167,30.4,30
3239865,0.000,-0.000,0.0,0,3.846,4.028,31.8,31
3239905,0.000,-0.000,0.0,0,3.846,3.757,35.2,35
3239945,0.000,-0.000,0.0,0,3.846,3.708,35.9,35
3239985,0.000,-0.094,0.0,0,3.846,4.005,32.3,32
3240025,0.000,-0.094,0.0,0,3.846,4.040,31.7,31
3240065,0.000,-0.094,0.0,0,3.846,3.886,33.4,33
3240105,0.000,-0.094,0.0,0,3.846,3.835,33.9,33
3240145,0.000,-0.000,0.0,0,3.846,3.855,33.7,33
3240185,0.000,-0.000,0.0,0,3.846,3.689,35.9,35
3240225,0.000,-0.000,0.0,0,3.846,3.859,33.9,33
3240265,0.000,-0.000,0.0,0,3.846,3.984,32.1,32
3240305,0.000,-0.069,0.0,0,3.846,4.078,30.7,30
3240345,0.000,-0.069,0.0,0,3.846,3.846,33.4,33
3240385,0.000,-0.069,0.0,0,3.846,3.718,35.1,35
3240425,0.000,-0.069,0.0,0,3.846,3.651,36.1,36
3240465,0.000,-0.000,0.0,0,3.846,3.836,34.0,33
3240505,0.000,-0.000,0.0,0,3.846,3.885,33.4,33
3240545,0.000,-0.000,0.0,0,3.846,3.856,33.7,33
3240585,0.000,-0.000,0.0,0,3.846,3.811,34.2,34
3240625,0.000,-0.076,0.0,0,3.846,3.828,34.0,34
3240665,0.000,-0.076,0.0,0,3.846,3.830,34.0,34
3240705,0.000,-0.076,0.0,0,3.846,3.774,34.8,34
3240745,0.000,-0.076,0.0,0,3.846,3.807,34.4,34
3240785,0.000,-0.000,0.0,0,3.846,3.831,34.2,34
3240825,0.000,-0.000,0.0,0,3.846,3.998,32.0,32
3240865,0.000,-0.000,0.0,0,3.846,3.979,32.1,32
3240905,0.000,-0.000,0.0,0,3.846,3.983,31.8,31
3240945,0.000,-0.000,0.0,0,3.846,3.851,33.2,33
3240985,0.000,-0.000,0.0,0,3.846,3.895,32.6,32
3241025,0.000,-0.000,0.0,0,3.846,3.781,34.1,34
3241065,0.000,-0.000,0.0,0,3.846,3.776,34.2,34
3241105,0.000,-0.000,0.0,0,3.846,3.778,34.2,34
3241145,0.000,-0.000,0.0,0,3.846,4.035,30.9,30
3241185,0.000,-0.000,0.0,0,3.846,3.829,33.4,33
3241225,0.000,-0.000,0.0,0,3.846,3.826,33.3,33
3241265,0.000,-0.000,0.0,0,3.846,3.724,34.7,34
3241305,0.000,-0.000,0.0,0,3.846,3.806,33.9,33
3241345,0.000,-0.000,0.0,0,3.846,3.746,34.7,34
3241385,0.000,-0.000,0.0,0,3.846,3.944,32.2,32
3241425,0.000,-0.000,0.0,0,3.846,3.843,33.5,33
3241465,0.000,-0.000,0.0,0,3.846,3.802,34.0,33
3241505,0.000,-0.000,0.0,0,3.846,3.703,35.2,35
3241545,0.000,-0.000,0.0,0,3.846,3.837,33.7,33
3241585,0.000,-0.000,0.0,0,3.846,3.642,36.3,36
3241625,0.000,-0.000,0.0,0,3.846,3.644,36.5,36
3241665,0.000,-0.000,0.0,0,3.846,3.859,34.1,34
3241705,0.000,-0.000,0.0,0,3.846,3.838,34.5,34
3241745,0.000,-0.000,0.0,0,3.846,3.742,35.8,35
3241785,0.000,-0.000,0.0,0,3.846,3.734,35.9,35
3241825,0.000,-0.000,0.0,0,3.846,3.792,35.4,35
3241865,0.000,-0.000,0.0,0,3.846,3.678,37.0,37
3241905,0.000,-0.000,0.0,0,3.846,3.754,36.2,36
3241945,0.000,-0.000,0.0,0,3.846,3.742,36.5,36
3241985,0.000,-0.000,0.0,0,3.846,3.833,35.4,35
3242025,0.000,-0.000,0.0,0,3.846,3.799,36.0,35
3242065,0.000,-0.000,0.0,0,3.846,3.748,36.7,36
3242105,0.000,-0.000,0.0,0,3.846,3.840,35.6,35
3242145,0.000,-0.000,0.0,0,3.846,3.840,35.6,35
3242185,0.000,-0.000,0.0,0,3.846,3.809,36.1,36
3242225,0.000,-0.000,0.0,0,3.846,3.790,36.4,36
3242265,0.000,-0.000,0.0,0,3.846,3.897,35.0,35
3242305,0.000,-0.000,0.0,0,3.846,3.881,35.2,35
3242345,0.000,-0.000,0.0,0,3.846,3.854,35.6,35
3242385,0.000,-0.000,0.0,0,3.846,3.789,36.4,36
3242425,0.000,-0.000,0.0,0,3.846,3.812,36.2,36
3242465,0.000,-0.000,0.0,0,3.846,3.881,35.3,35
3242505,0.000,-0.000,0.0,0,3.846,3.847,35.8,35
3242545,0.000,-0.000,0.0,0,3.846,3.792,36.6,36
3242585,0.000,-0.000,0.0,0,3.846,3.769,36.9,36
3242625,0.000,-0.000,0.0,0,3.846,3.864,35.7,35
3242665,0.000,-0.000,0.0,0,3.846,3.693,38.0,38
3242705,0.000,-0.000,0.0,0,3.846,3.632,39.0,38
3242745,0.000,-0.000,0.0,0,3.846,3.649,39.0,38
3242785,0.000,-0.000,0.0,0,3.846,3.908,35.9,35
3242825,0.000,-0.000,0.0,0,3.846,3.730,38.2,38
3242865,0.000,-0.011,0.0,0,3.846,3.743,38.1,38
3242905,0.000,-0.011,0.0,0,3.846,3.822,37.3,37
3242945,0.000,-0.011,0.0,0,3.846,3.798,37.7,37
3242985,0.000,-0.011,0.0,0,3.846,3.744,38.5,38
3243025,0.000,-0.000,0.0,0,3.846,3.887,36.7,36
3243065,0.000,-0.000,0.0,0,3.846,3.780,38.2,38
3243105,0.000,-0.000,0.0,0,3.846,3.749,38.6,38
3243145,0.000,-0.000,0.0,0,3.846,3.795,38.0,38
3243185,0.000,-0.000,0.0,0,3.846,4.070,34.5,34
3243225,0.000,-0.000,0.0,0,3.846,3.893,36.6,36
3243265,0.000,-0.000,0.0,0,3.846,3.831,37.2,37
3243305,0.000,-0.000,0.0,0,3.846,3.714,38.7,38
3243345,0.000,-0.000,0.0,0,3.846,3.991,35.3,35
3243385,0.000,-0.000,0.0,0,3.846,3.962,35.5,35
3243425,0.000,-0.000,0.0,0,3.846,4.039,34.3,34
3243465,0.000,-0.000,0.0,0,3.846,4.014,34.2,34
3243505,0.000,-0.000,0.0,0,3.846,4.001,34.1,34
3243545,0.000,-0.000,0.0,0,3.846,3.755,37.2,37
3243585,0.000,-0.000,0.0,0,3.846,3.699,38.0,37
3243625,0.000,-0.000,0.0,0,3.846,3.789,37.0,36
3243665,0.000,-0.000,0.0,0,3.846,3.987,34.5,34
3243705,0.000,-0.000,0.0,0,3.846,3.965,34.6,34
3243745,0.000,-0.000,0.0,0,3.846,3.892,35.3,35
3243785,0.000,-0.000,0.0,0,3.846,3.723,37.4,37
3243825,0.000,-0.000,0.0,0,3.846,3.805,36.5,36
3243865,0.000,-0.000,0.0,0,3.846,3.838,36.2,36
3243905,0.000,-0.000,0.0,0,3.846,3.805,36.7,36
3243945,0.000,-0.000,0.0,0,3.846,3.802,36.7,36
3243985,0.000,-0.000,0.0,0,3.846,3.854,36.1,36
3244025,0.000,-0.021,0.0,0,3.846,3.835,36.3,36
3244065,0.000,-0.021,0.0,0,3.846,3.715,38.0,37
3244105,0.000,-0.021,0.0,0,3.846,3.706,38.2,38
3244145,0.000,-0.021,0.0,0,3.846,3.771,37.6,37
3244185,0.000,-0.000,0.0,0,3.846,4.042,34.2,34
3244225,0.000,-0.000,0.0,0,3.846,4.067,33.6,33
3244265,0.000,-0.000,0.0,0,3.846,4.072,33.1,33
3244305,0.000,-0.084,0.0,0,3.846,3.912,34.7,34
3244345,0.000,-0.574,0.0,0,3.846,3.928,34.5,34
3244385,0.000,-0.574,0.0,0,3.846,3.766,36.6,36
3244425,0.000,-0.574,0.0,0,3.846,3.958,34.0,34
3244465,0.000,-0.590,0.0,0,3.846,4.100,31.9,31
3244505,0.000,-0.590,0.0,0,3.846,4.197,30.2,30
3244545,0.000,-0.590,0.0,0,3.846,3.977,32.6,32
3244585,0.000,-0.590,0.0,0,3.846,3.776,35.0,35
3244625,0.000,-0.000,0.0,0,3.846,3.978,32.5,32
3244665,0.000,-0.131,0.0,0,3.846,4.050,31.4,31
3244705,0.000,-0.131,0.0,0,3.846,3.960,32.3,32
3244745,0.000,-0.131,0.0,0,3.846,3.845,33.5,33
3244785,0.000,-0.131,0.0,0,3.846,3.842,33.6,33
3244825,0.000,-0.000,0.0,0,3.846,3.657,36.1,36
3244865,0.000,-0.000,0.0,0,3.846,3.865,33.6,33
3244905,0.000,-0.000,0.0,0,3.846,4.027,31.2,31
3244945,0.000,-0.000,0.0,0,3.846,4.180,29.0,28
3244985,0.000,-0.000,0.0,0,3.846,3.809,33.4,33
3245025,0.000,-0.000,0.0,0,3.846,3.602,36.1,36
3245065,0.000,-0.061,0.0,0,3.846,3.679,35.6,35
3245105,0.000,-0.061,0.0,0,3.846,3.871,33.4,33
3245145,0.000,-0.061,0.0,0,3.846,3.890,33.1,33
3245185,0.000,-0.061,0.0,0,3.846,3.918,32.6,32
3245225,0.000,-0.000,0.0,0,3.846,3.931,32.3,32
3245265,0.000,-0.117,0.0,0,3.846,3.795,34.0,33
3245305,0.000,-0.117,0.0,0,3.846,3.680,35.7,35
3245345,0.000,-0.117,0.0,0,3.846,3.659,36.2,36
3245385,0.000,-0.117,0.0,0,3.846,3.852,33.9,33
3245425,0.000,-0.000,0.0,0,3.846,3.924,33.0,33
3245465,0.000,-0.000,0.0,0,3.846,3.961,32.4,32
3245505,0.000,-0.000,0.0,0,3.846,3.808,34.2,34
3245545,0.000,-0.000,0.0,0,3.846,3.801,34.4,34
3245585,0.000,-0.000,0.0,0,3.846,3.789,34.6,34
3245625,0.000,-0.000,0.0,0,3.846,3.840,34.1,34
3245665,0.000,-0.059,0.0,0,3.846,3.842,34.1,34
3245705,0.000,-0.059,0.0,0,3.846,3.897,33.3,33
3245745,0.000,-0.059,0.0,0,3.846,3.994,31.9,31
3245785,0.000,-0.059,0.0,0,3.846,3.944,32.4,32
3245825,0.000,-0.000,0.0,0,3.846,3.815,34.0,34
3245865,0.000,-0.000,0.0,0,3.846,3.749,34.9,34
3245905,0.000,-0.000,0.0,0,3.846,3.907,33.0,32
3245945,0.000,-0.000,0.0,0,3.846,3.799,34.4,34
3245985,0.000,-0.000,0.0,0,3.846,3.892,33.3,33
3246025,0.000,-0.000,0.0,0,3.846,3.913,32.8,32
3246065,0.000,-0.000,0.0,0,3.846,3.931,32.5,32
3246105,0.000,-0.000,0.0,0,3.846,3.683,35.7,35
3246145,0.000,-0.000,0.0,0,3.846,3.737,35.1,35
3246185,0.000,-0.000,0.0,0,3.846,3.777,34.8,34
3246225,0.000,-0.000,0.0,0,3.846,3.815,34.5,34
3246265,0.000,-0.000,0.0,0,3.846,3.739,35.4,35
3246305,0.000,-0.000,0.0,0,3.846,3.931,33.1,33
3246345,0.000,-0.000,0.0,0,3.846,3.866,33.9,33
3246385,0.000,-0.000,0.0,0,3.846,3.740,35.5,35
3246425,0.000,-0.000,0.0,0,3.846,3.637,36.9,36
3246465,0.000,-0.000,0.0,0,3.846,3.792,35.2,35
3246505,0.000,-0.000,0.0,0,3.846,3.713,36.4,36
3246545,0.000,-0.000,0.0,0,3.846,3.820,35.1,35
3246585,0.000,-0.000,0.0,0,3.846,4.004,32.8,32
3246625,0.000,-0.000,0.0,0,3.846,3.977,33.0,33
3246665,0.000,-0.000,0.0,0,3.846,3.748,35.9,35
3246705,0.000,-0.000,0.0,0,3.846,3.722,36.3,36
3246745,0.000,-0.000,0.0,0,3.846,3.815,35.3,35
3246785,0.000,-0.000,0.0,0,3.846,3.682,37.1,37
3246825,0.000,-0.000,0.0,0,3.846,3.687,37.3,37
3246865,0.000,-0.000,0.0,0,3.846,3.752,36.6,36
3246905,0.000,-0.000,0.0,0,3.846,3.886,35.0,35
3246945,0.000,-0.000,0.0,0,3.846,3.839,35.6,35
3246985,0.000,-0.000,0.0,0,3.846,3.764,36.6,36
3247025,0.000,-0.000,0.0,0,3.846,3.785,36.4,36
3247065,0.000,-0.000,0.0,0,3.846,3.892,35.0,35
3247105,0.000,-0.000,0.0,0,3.846,3.904,34.9,34
3247145,0.000,-0.000,0.0,0,3.846,3.825,35.8,35
3247185,0.000,-0.000,0.0,0,3.846,3.890,35.0,34
3247225,0.000,-0.000,0.0,0,3.846,3.867,35.2,35
3247265,0.000,-0.000,0.0,0,3.846,3.857,35.3,35
3247305,0.000,-0.000,0.0,0,3.846,3.738,36.9,36
3247345,0.000,-0.000,0.0,0,3.846,3.721,37.2,37
3247385,0.000,-0.000,0.0,0,3.846,3.818,36.2,36
3247425,0.000,-0.000,0.0,0,3.846,3.874,35.5,35
3247465,0.000,-0.000,0.0,0,3.846,3.742,37.3,37
3247505,0.000,-0.000,0.0,0,3.846,3.682,38.1,38
3247545,0.000,-0.000,0.0,0,3.846,3.836,36.4,36
3247585,0.000,-0.000,0.0,0,3.846,3.707,38.2,38
3247625,0.000,-0.000,0.0,0,3.846,3.754,37.7,37
3247665,0.000,-0.000,0.0,0,3.846,3.752,37.8,37
3247705,0.000,-0.000,0.0,0,3.846,3.848,36.8,36
3247745,0.000,-0.000,0.0,0,3.846,3.657,39.3,39
3247785,0.000,-0.000,0.0,0,3.846,3.768,38.0,38
3247825,0.000,-0.000,0.0,0,3.846,3.855,37.1,37
3247865,0.000,-0.000,0.0,0,3.846,3.921,36.3,36
3247905,0.000,-0.000,0.0,0,3.846,3.804,37.6,37
3247945,0.000,-0.000,0.0,0,3.846,3.916,36.2,36
3247985,0.000,-0.000,0.0,0,3.846,3.753,38.4,38
3248025,0.000,-0.000,0.0,0,0.000,3.831,0.0,0
3248065,0.000,-0.010,0.0,0,0.000,3.781,0.0,0
3248105,0.000,-0.010,0.0,0,0.000,3.796,0.0,0
3248145,0.000,-0.010,0.0,0,0.000,3.395,0.0,0
3248185,0.000,-0.010,0.0,0,0.000,3.401,0.0,0
3248225,0.000,-0.146,0.0,0,0.000,2.998,0.0,0
3248265,0.000,-0.146,0.0,0,0.000,2.869,0.0,0
3248305,0.000,-0.467,0.0,0,0.000,2.826,0.0,0
3248345,0.000,-0.467,0.0,0,0.000,2.676,0.0,0
3248385,0.000,-0.467,0.0,0,0.000,2.510,0.0,0
3248425,0.000,-0.467,0.0,0,0.000,2.362,0.0,0
3248465,0.000,-0.000,0.0,0,0.000,2.055,0.0,0
3248505,0.000,-0.000,0.0,0,0.000,1.852,0.0,0
3248545,0.000,-0.000,0.0,0,0.000,1.769,0.0,0
3248585,0.000,-0.000,0.0,0,0.000,1.769,0.0,0
3248625,0.000,-0.000,0.0,0,0.000,1.568,0.0,0
3248665,0.000,-0.000,0.0,0,0.000,1.568,0.0,0
3248705,0.000,-0.000,0.0,0,0.000,1.568,0.0,0
3248745,0.000,-0.000,0.0,0,0.000,1.186,0.0,0
3248785,0.000,-0.000,0.0,0,0.000,1.186,0.0,0
3248825,0.000,-0.000,0.0,0,0.000,1.186,0.0,0
3248865,0.000,-0.000,0.0,0,0.000,1.186,0.0,0
3248905,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3248945,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3248985,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249025,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249065,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249105,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249145,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249185,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249225,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249265,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249305,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249345,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249385,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249425,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249465,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249505,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249545,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249585,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249625,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249665,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249705,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249745,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249785,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249825,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249865,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249905,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249945,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3249985,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250025,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250065,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250105,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250145,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250185,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250225,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250265,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250305,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250345,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250385,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250425,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250465,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250505,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250545,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250585,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250625,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250665,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250705,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250745,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250785,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250825,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250865,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250905,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250945,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3250985,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251025,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251065,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251105,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251145,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251185,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251225,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251265,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251305,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251345,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251385,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251425,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251465,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251505,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251545,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251585,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251625,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251665,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251705,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251745,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251785,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251825,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251865,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251905,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251945,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3251985,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252025,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252065,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252105,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252145,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252185,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252225,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252265,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252305,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252345,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252385,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252425,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252465,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252505,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252545,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252585,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252625,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252665,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252705,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252745,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252785,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252825,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252865,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252905,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252945,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3252985,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253025,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253065,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253105,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253145,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253185,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253225,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253265,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253305,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253345,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253385,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253425,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253465,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253505,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253545,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253585,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253625,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253665,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253705,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253745,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253785,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253825,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
3253865,0.000,-0.000,0.0,0,0.000,0.000,0.0,0
